File,Line,Begin Offset,End Offset,Type
output-x112.txt,463,90,109,INTERNET
output-x112.txt,464,58,84,INTERNET
output-x112.txt,464,86,105,INTERNET
output-x112.txt,465,0,9,INTERNET
output-x112.txt,465,119,142,INTERNET
output-x112.txt,465,144,159,INTERNET
output-x112.txt,466,5,20,PERSON
output-x112.txt,466,61,67,BRAND
output-x112.txt,467,140,145,PERSON
output-x112.txt,467,42,50,BRAND
output-x112.txt,467,168,174,BRAND
output-x112.txt,468,38,59,BRAND
output-x112.txt,468,130,153,INTERNET
output-x112.txt,468,155,170,INTERNET
output-x112.txt,469,37,42,BRAND
output-x112.txt,469,44,51,BRAND
output-x112.txt,469,81,87,BRAND
output-x112.txt,469,125,131,BRAND
output-x112.txt,469,165,169,BRAND
output-x112.txt,469,221,244,INTERNET
output-x112.txt,469,246,261,INTERNET
output-x112.txt,470,11,16,BRAND
output-x112.txt,470,42,51,INTERNET
output-x112.txt,471,76,102,INTERNET
output-x112.txt,471,104,123,INTERNET
output-x112.txt,472,16,25,INTERNET
output-x112.txt,472,62,88,INTERNET
output-x112.txt,472,90,109,INTERNET
output-x112.txt,473,58,84,INTERNET
output-x112.txt,473,86,105,INTERNET
output-x112.txt,474,0,9,INTERNET
output-x112.txt,474,119,142,INTERNET
output-x112.txt,474,144,159,INTERNET
output-x112.txt,475,5,20,PERSON
output-x112.txt,475,61,67,BRAND
output-x112.txt,476,140,145,PERSON
output-x112.txt,476,42,50,BRAND
output-x112.txt,476,168,174,BRAND
output-x112.txt,477,38,59,BRAND
output-x112.txt,477,130,153,INTERNET
output-x112.txt,477,155,170,INTERNET
output-x112.txt,478,37,42,BRAND
output-x112.txt,478,44,51,BRAND
output-x112.txt,478,81,87,BRAND
output-x112.txt,478,125,131,BRAND
output-x112.txt,478,165,169,BRAND
output-x112.txt,478,221,244,INTERNET
output-x112.txt,478,246,261,INTERNET
output-x112.txt,479,11,16,BRAND
output-x112.txt,479,42,51,INTERNET
output-x112.txt,480,76,102,INTERNET
output-x112.txt,480,104,123,INTERNET
output-x112.txt,481,16,25,INTERNET
output-x112.txt,481,62,88,INTERNET
output-x112.txt,481,90,109,INTERNET
output-x112.txt,482,58,84,INTERNET
output-x112.txt,482,86,105,INTERNET
output-x112.txt,483,0,9,INTERNET
output-x112.txt,483,119,142,INTERNET
output-x112.txt,483,144,159,INTERNET
output-x112.txt,484,5,20,PERSON
output-x112.txt,484,61,67,BRAND
output-x112.txt,485,140,145,PERSON
output-x112.txt,485,42,50,BRAND
output-x112.txt,485,168,174,BRAND
output-x112.txt,486,38,59,BRAND
output-x112.txt,486,130,153,INTERNET
output-x112.txt,486,155,170,INTERNET
output-x112.txt,487,37,42,BRAND
output-x112.txt,487,44,51,BRAND
output-x112.txt,487,81,87,BRAND
output-x112.txt,487,125,131,BRAND
output-x112.txt,487,165,169,BRAND
output-x112.txt,487,221,244,INTERNET
output-x112.txt,487,246,261,INTERNET
output-x112.txt,488,11,16,BRAND
output-x112.txt,488,42,51,INTERNET
output-x112.txt,489,76,102,INTERNET
output-x112.txt,489,104,123,INTERNET
output-x112.txt,490,16,25,INTERNET
output-x112.txt,490,62,88,INTERNET
output-x112.txt,490,90,109,INTERNET
output-x112.txt,491,58,84,INTERNET
output-x112.txt,491,86,105,INTERNET
output-x112.txt,492,0,9,INTERNET
output-x112.txt,492,119,142,INTERNET
output-x112.txt,492,144,159,INTERNET
output-x112.txt,493,5,20,PERSON
output-x112.txt,493,61,67,BRAND
output-x112.txt,494,140,145,PERSON
output-x112.txt,494,42,50,BRAND
output-x112.txt,494,168,174,BRAND
output-x112.txt,495,38,59,BRAND
output-x112.txt,495,130,153,INTERNET
output-x112.txt,495,155,170,INTERNET
output-x112.txt,496,37,42,BRAND
output-x112.txt,496,44,51,BRAND
output-x112.txt,496,81,87,BRAND
output-x112.txt,496,125,131,BRAND
output-x112.txt,496,165,169,BRAND
output-x112.txt,496,221,244,INTERNET
output-x112.txt,496,246,261,INTERNET
output-x112.txt,497,11,16,BRAND
output-x112.txt,497,42,51,INTERNET
output-x112.txt,498,76,102,INTERNET
output-x112.txt,498,104,123,INTERNET
output-x112.txt,499,16,25,INTERNET
output-x112.txt,499,62,88,INTERNET
output-x112.txt,499,90,109,INTERNET
output-x112.txt,500,58,84,INTERNET
output-x112.txt,500,86,105,INTERNET
output-x112.txt,501,0,9,INTERNET
output-x112.txt,501,119,142,INTERNET
output-x112.txt,501,144,159,INTERNET
output-x112.txt,502,5,20,PERSON
output-x112.txt,502,61,67,BRAND
output-x112.txt,503,140,145,PERSON
output-x112.txt,503,42,50,BRAND
output-x112.txt,503,168,174,BRAND
output-x112.txt,504,38,59,BRAND
output-x112.txt,504,130,153,INTERNET
output-x112.txt,504,155,170,INTERNET
output-x112.txt,505,37,42,BRAND
output-x112.txt,505,44,51,BRAND
output-x112.txt,505,81,87,BRAND
output-x112.txt,505,125,131,BRAND
output-x112.txt,505,165,169,BRAND
output-x112.txt,505,221,244,INTERNET
output-x112.txt,505,246,261,INTERNET
output-x112.txt,506,11,16,BRAND
output-x112.txt,506,42,51,INTERNET
output-x112.txt,507,76,102,INTERNET
output-x112.txt,507,104,123,INTERNET
output-x112.txt,508,16,25,INTERNET
output-x112.txt,508,62,88,INTERNET
output-x112.txt,508,90,109,INTERNET
output-x112.txt,509,58,84,INTERNET
output-x112.txt,509,86,105,INTERNET
output-x112.txt,510,0,9,INTERNET
output-x112.txt,510,119,142,INTERNET
output-x112.txt,510,144,159,INTERNET
output-x112.txt,511,5,20,PERSON
output-x112.txt,511,61,67,BRAND
output-x112.txt,512,140,145,PERSON
output-x112.txt,512,42,50,BRAND
output-x112.txt,512,168,174,BRAND
output-x112.txt,513,38,59,BRAND
output-x112.txt,513,130,153,INTERNET
output-x112.txt,513,155,170,INTERNET
output-x112.txt,514,37,42,BRAND
output-x112.txt,514,44,51,BRAND
output-x112.txt,514,81,87,BRAND
output-x112.txt,514,125,131,BRAND
output-x112.txt,514,165,169,BRAND
output-x112.txt,514,221,244,INTERNET
output-x112.txt,514,246,261,INTERNET
output-x112.txt,515,11,16,BRAND
output-x112.txt,515,42,51,INTERNET
output-x112.txt,516,76,102,INTERNET
output-x112.txt,516,104,123,INTERNET
output-x112.txt,517,16,25,INTERNET
output-x112.txt,517,62,88,INTERNET
output-x112.txt,517,90,109,INTERNET
output-x112.txt,518,58,84,INTERNET
output-x112.txt,518,86,105,INTERNET
output-x112.txt,519,0,9,INTERNET
output-x112.txt,519,119,142,INTERNET
output-x112.txt,519,144,159,INTERNET
output-x112.txt,520,5,20,PERSON
output-x112.txt,520,61,67,BRAND
output-x112.txt,521,140,145,PERSON
output-x112.txt,521,42,50,BRAND
output-x112.txt,521,168,174,BRAND
output-x112.txt,522,38,59,BRAND
output-x112.txt,522,130,153,INTERNET
output-x112.txt,522,155,170,INTERNET
output-x112.txt,523,37,42,BRAND
output-x112.txt,523,44,51,BRAND
output-x112.txt,523,81,87,BRAND
output-x112.txt,523,125,131,BRAND
output-x112.txt,523,165,169,BRAND
output-x112.txt,523,221,244,INTERNET
output-x112.txt,523,246,261,INTERNET
output-x112.txt,524,11,16,BRAND
output-x112.txt,524,42,51,INTERNET
output-x112.txt,525,76,102,INTERNET
output-x112.txt,525,104,123,INTERNET
output-x112.txt,526,16,25,INTERNET
output-x112.txt,526,62,88,INTERNET
output-x112.txt,526,90,109,INTERNET
output-x112.txt,527,58,84,INTERNET
output-x112.txt,527,86,105,INTERNET
output-x112.txt,528,0,9,INTERNET
output-x112.txt,528,119,142,INTERNET
output-x112.txt,528,144,159,INTERNET
output-x112.txt,529,5,20,PERSON
output-x112.txt,529,61,67,BRAND
output-x112.txt,530,140,145,PERSON
output-x112.txt,530,42,50,BRAND
output-x112.txt,530,168,174,BRAND
output-x112.txt,531,38,59,BRAND
output-x112.txt,531,130,153,INTERNET
output-x112.txt,531,155,170,INTERNET
output-x112.txt,532,37,42,BRAND
output-x112.txt,532,44,51,BRAND
output-x112.txt,532,81,87,BRAND
output-x112.txt,532,125,131,BRAND
output-x112.txt,532,165,169,BRAND
output-x112.txt,532,221,244,INTERNET
output-x112.txt,532,246,261,INTERNET
output-x112.txt,533,11,16,BRAND
output-x112.txt,533,42,51,INTERNET
output-x112.txt,534,76,102,INTERNET
output-x112.txt,534,104,123,INTERNET
output-x112.txt,535,16,25,INTERNET
output-x112.txt,535,62,88,INTERNET
output-x112.txt,535,90,109,INTERNET
output-x112.txt,536,58,84,INTERNET
output-x112.txt,536,86,105,INTERNET
output-x112.txt,537,0,9,INTERNET
output-x112.txt,537,119,142,INTERNET
output-x112.txt,537,144,159,INTERNET
output-x112.txt,538,5,20,PERSON
output-x112.txt,538,61,67,BRAND
output-x112.txt,539,140,145,PERSON
output-x112.txt,539,42,50,BRAND
output-x112.txt,539,168,174,BRAND
output-x112.txt,540,38,59,BRAND
output-x112.txt,540,130,153,INTERNET
output-x112.txt,540,155,170,INTERNET
output-x112.txt,541,37,42,BRAND
output-x112.txt,541,44,51,BRAND
output-x112.txt,541,81,87,BRAND
output-x112.txt,541,125,131,BRAND
output-x112.txt,541,165,169,BRAND
output-x112.txt,541,221,244,INTERNET
output-x112.txt,541,246,261,INTERNET
output-x112.txt,542,11,16,BRAND
output-x112.txt,542,42,51,INTERNET
output-x112.txt,543,76,102,INTERNET
output-x112.txt,543,104,123,INTERNET
output-x112.txt,544,16,25,INTERNET
output-x112.txt,544,62,88,INTERNET
output-x112.txt,544,90,109,INTERNET
output-x112.txt,545,58,84,INTERNET
output-x112.txt,545,86,105,INTERNET
output-x112.txt,546,0,9,INTERNET
output-x112.txt,546,119,142,INTERNET
output-x112.txt,546,144,159,INTERNET
output-x112.txt,547,5,20,PERSON
output-x112.txt,547,61,67,BRAND
output-x112.txt,548,140,145,PERSON
output-x112.txt,548,42,50,BRAND
output-x112.txt,548,168,174,BRAND
output-x112.txt,549,38,59,BRAND
output-x112.txt,549,130,153,INTERNET
output-x112.txt,549,155,170,INTERNET
output-x112.txt,550,37,42,BRAND
output-x112.txt,550,44,51,BRAND
output-x112.txt,550,81,87,BRAND
output-x112.txt,550,125,131,BRAND
output-x112.txt,550,165,169,BRAND
output-x112.txt,550,221,244,INTERNET
output-x112.txt,550,246,261,INTERNET
output-x112.txt,551,11,16,BRAND
output-x112.txt,551,42,51,INTERNET
output-x112.txt,552,76,102,INTERNET
output-x112.txt,552,104,123,INTERNET
output-x112.txt,553,16,25,INTERNET
output-x112.txt,553,62,88,INTERNET
output-x112.txt,553,90,109,INTERNET
output-x112.txt,554,58,84,INTERNET
output-x112.txt,554,86,105,INTERNET
output-x112.txt,555,0,9,INTERNET
output-x112.txt,555,119,142,INTERNET
output-x112.txt,555,144,159,INTERNET
output-x112.txt,556,5,20,PERSON
output-x112.txt,556,61,67,BRAND
output-x112.txt,557,140,145,PERSON
output-x112.txt,557,42,50,BRAND
output-x112.txt,557,168,174,BRAND
output-x112.txt,558,38,59,BRAND
output-x112.txt,558,130,153,INTERNET
output-x112.txt,558,155,170,INTERNET
output-x112.txt,559,37,42,BRAND
output-x112.txt,559,44,51,BRAND
output-x112.txt,559,81,87,BRAND
output-x112.txt,559,125,131,BRAND
output-x112.txt,559,165,169,BRAND
output-x112.txt,559,221,244,INTERNET
output-x112.txt,559,246,261,INTERNET
output-x112.txt,560,11,16,BRAND
output-x112.txt,560,42,51,INTERNET
output-x112.txt,561,76,102,INTERNET
output-x112.txt,561,104,123,INTERNET
output-x112.txt,562,16,25,INTERNET
output-x112.txt,562,62,88,INTERNET
output-x112.txt,562,90,109,INTERNET
output-x112.txt,563,58,84,INTERNET
output-x112.txt,563,86,105,INTERNET
output-x112.txt,564,0,9,INTERNET
output-x112.txt,564,119,142,INTERNET
output-x112.txt,564,144,159,INTERNET
output-x112.txt,565,5,20,PERSON
output-x112.txt,565,61,67,BRAND
output-x112.txt,566,140,145,PERSON
output-x112.txt,566,42,50,BRAND
output-x112.txt,566,168,174,BRAND
output-x112.txt,567,38,59,BRAND
output-x112.txt,567,130,153,INTERNET
output-x112.txt,567,155,170,INTERNET
output-x112.txt,568,37,42,BRAND
output-x112.txt,568,44,51,BRAND
output-x112.txt,568,81,87,BRAND
output-x112.txt,568,125,131,BRAND
output-x112.txt,568,165,169,BRAND
output-x112.txt,568,221,244,INTERNET
output-x112.txt,568,246,261,INTERNET
output-x112.txt,569,11,16,BRAND
output-x112.txt,569,42,51,INTERNET
output-x112.txt,570,76,102,INTERNET
output-x112.txt,570,104,123,INTERNET
output-x112.txt,571,16,25,INTERNET
output-x112.txt,571,62,88,INTERNET
output-x112.txt,571,90,109,INTERNET
output-x112.txt,572,58,84,INTERNET
output-x112.txt,572,86,105,INTERNET
output-x112.txt,573,0,9,INTERNET
output-x112.txt,573,119,142,INTERNET
output-x112.txt,573,144,159,INTERNET
output-x112.txt,574,5,20,PERSON
output-x112.txt,574,61,67,BRAND
output-x112.txt,575,140,145,PERSON
output-x112.txt,575,42,50,BRAND
output-x112.txt,575,168,174,BRAND
output-x112.txt,576,38,59,BRAND
output-x112.txt,576,130,153,INTERNET
output-x112.txt,576,155,170,INTERNET
output-x112.txt,577,37,42,BRAND
output-x112.txt,577,44,51,BRAND
output-x112.txt,577,81,87,BRAND
output-x112.txt,577,125,131,BRAND
output-x112.txt,577,165,169,BRAND
output-x112.txt,577,221,244,INTERNET
output-x112.txt,577,246,261,INTERNET
output-x112.txt,578,11,16,BRAND
output-x112.txt,578,42,51,INTERNET
output-x112.txt,579,76,102,INTERNET
output-x112.txt,579,104,123,INTERNET
output-x112.txt,580,16,25,INTERNET
output-x112.txt,580,62,88,INTERNET
output-x112.txt,580,90,109,INTERNET
output-x112.txt,581,58,84,INTERNET
output-x112.txt,581,86,105,INTERNET
output-x112.txt,582,0,9,INTERNET
output-x112.txt,582,119,142,INTERNET
output-x112.txt,582,144,159,INTERNET
output-x112.txt,583,5,20,PERSON
output-x112.txt,583,61,67,BRAND
output-x112.txt,584,140,145,PERSON
output-x112.txt,584,42,50,BRAND
output-x112.txt,584,168,174,BRAND
output-x112.txt,585,38,59,BRAND
output-x112.txt,585,130,153,INTERNET
output-x112.txt,585,155,170,INTERNET
output-x112.txt,586,37,42,BRAND
output-x112.txt,586,44,51,BRAND
output-x112.txt,586,81,87,BRAND
output-x112.txt,586,125,131,BRAND
output-x112.txt,586,165,169,BRAND
output-x112.txt,586,221,244,INTERNET
output-x112.txt,586,246,261,INTERNET
output-x112.txt,587,11,16,BRAND
output-x112.txt,587,42,51,INTERNET
output-x112.txt,588,76,102,INTERNET
output-x112.txt,588,104,123,INTERNET
output-x112.txt,589,16,25,INTERNET
output-x112.txt,589,62,88,INTERNET
output-x112.txt,589,90,109,INTERNET
output-x112.txt,590,58,84,INTERNET
output-x112.txt,590,86,105,INTERNET
output-x112.txt,591,0,9,INTERNET
output-x112.txt,591,119,142,INTERNET
output-x112.txt,591,144,159,INTERNET
output-x112.txt,592,5,20,PERSON
output-x112.txt,592,61,67,BRAND
output-x112.txt,593,140,145,PERSON
output-x112.txt,593,42,50,BRAND
output-x112.txt,593,168,174,BRAND
output-x112.txt,594,38,59,BRAND
output-x112.txt,594,130,153,INTERNET
output-x112.txt,594,155,170,INTERNET
output-x112.txt,595,37,42,BRAND
output-x112.txt,595,44,51,BRAND
output-x112.txt,595,81,87,BRAND
output-x112.txt,595,125,131,BRAND
output-x112.txt,595,165,169,BRAND
output-x112.txt,595,221,244,INTERNET
output-x112.txt,595,246,261,INTERNET
output-x112.txt,596,11,16,BRAND
output-x112.txt,596,42,51,INTERNET
output-x112.txt,597,76,102,INTERNET
output-x112.txt,597,104,123,INTERNET
output-x112.txt,598,16,25,INTERNET
output-x112.txt,598,62,88,INTERNET
output-x112.txt,598,90,109,INTERNET
output-x112.txt,599,58,84,INTERNET
output-x112.txt,599,86,105,INTERNET
output-x112.txt,600,0,9,INTERNET
output-x112.txt,600,119,142,INTERNET
output-x112.txt,600,144,159,INTERNET
output-x112.txt,601,5,20,PERSON
output-x112.txt,601,61,67,BRAND
output-x112.txt,602,140,145,PERSON
output-x112.txt,602,42,50,BRAND
output-x112.txt,602,168,174,BRAND
output-x112.txt,603,38,59,BRAND
output-x112.txt,603,130,153,INTERNET
output-x112.txt,603,155,170,INTERNET
output-x112.txt,604,37,42,BRAND
output-x112.txt,604,44,51,BRAND
output-x112.txt,604,81,87,BRAND
output-x112.txt,604,125,131,BRAND
output-x112.txt,604,165,169,BRAND
output-x112.txt,604,221,244,INTERNET
output-x112.txt,604,246,261,INTERNET
output-x112.txt,605,11,16,BRAND
output-x112.txt,605,42,51,INTERNET
output-x112.txt,606,76,102,INTERNET
output-x112.txt,606,104,123,INTERNET
output-x112.txt,607,16,25,INTERNET
output-x112.txt,607,62,88,INTERNET
output-x112.txt,607,90,109,INTERNET
output-x112.txt,608,58,84,INTERNET
output-x112.txt,608,86,105,INTERNET
output-x112.txt,609,0,9,INTERNET
output-x112.txt,609,119,142,INTERNET
output-x112.txt,609,144,159,INTERNET
output-x112.txt,610,5,20,PERSON
output-x112.txt,610,61,67,BRAND
output-x112.txt,611,140,145,PERSON
output-x112.txt,611,42,50,BRAND
output-x112.txt,611,168,174,BRAND
output-x112.txt,612,38,59,BRAND
output-x112.txt,612,130,153,INTERNET
output-x112.txt,612,155,170,INTERNET
output-x112.txt,613,37,42,BRAND
output-x112.txt,613,44,51,BRAND
output-x112.txt,613,81,87,BRAND
output-x112.txt,613,125,131,BRAND
output-x112.txt,613,165,169,BRAND
output-x112.txt,613,221,244,INTERNET
output-x112.txt,613,246,261,INTERNET
output-x112.txt,614,11,16,BRAND
output-x112.txt,614,42,51,INTERNET
output-x112.txt,615,76,102,INTERNET
output-x112.txt,615,104,123,INTERNET
output-x112.txt,616,16,25,INTERNET
output-x112.txt,616,62,88,INTERNET
output-x112.txt,616,90,109,INTERNET
output-x112.txt,617,58,84,INTERNET
output-x112.txt,617,86,105,INTERNET
output-x112.txt,618,0,9,INTERNET
output-x112.txt,618,119,142,INTERNET
output-x112.txt,618,144,159,INTERNET
output-x112.txt,619,5,20,PERSON
output-x112.txt,619,61,67,BRAND
output-x112.txt,620,140,145,PERSON
output-x112.txt,620,42,50,BRAND
output-x112.txt,620,168,174,BRAND
output-x112.txt,621,38,59,BRAND
output-x112.txt,621,130,153,INTERNET
output-x112.txt,621,155,170,INTERNET
output-x112.txt,622,37,42,BRAND
output-x112.txt,622,44,51,BRAND
output-x112.txt,622,81,87,BRAND
output-x112.txt,622,125,131,BRAND
output-x112.txt,622,165,169,BRAND
output-x112.txt,622,221,244,INTERNET
output-x112.txt,622,246,261,INTERNET
output-x112.txt,623,11,16,BRAND
output-x112.txt,623,42,51,INTERNET
output-x112.txt,624,76,102,INTERNET
output-x112.txt,624,104,123,INTERNET
output-x112.txt,625,16,25,INTERNET
output-x112.txt,625,62,88,INTERNET
output-x112.txt,625,90,109,INTERNET
output-x112.txt,626,58,84,INTERNET
output-x112.txt,626,86,105,INTERNET
output-x112.txt,627,0,9,INTERNET
output-x112.txt,627,119,142,INTERNET
output-x112.txt,627,144,159,INTERNET
output-x112.txt,628,5,20,PERSON
output-x112.txt,628,61,67,BRAND
output-x112.txt,629,140,145,PERSON
output-x112.txt,629,42,50,BRAND
output-x112.txt,629,168,174,BRAND
output-x112.txt,630,38,59,BRAND
output-x112.txt,630,130,153,INTERNET
output-x112.txt,630,155,170,INTERNET
output-x112.txt,631,37,42,BRAND
output-x112.txt,631,44,51,BRAND
output-x112.txt,631,81,87,BRAND
output-x112.txt,631,125,131,BRAND
output-x112.txt,631,165,169,BRAND
output-x112.txt,631,221,244,INTERNET
output-x112.txt,631,246,261,INTERNET
output-x112.txt,632,11,16,BRAND
output-x112.txt,632,42,51,INTERNET
output-x112.txt,633,76,102,INTERNET
output-x112.txt,633,104,123,INTERNET
output-x112.txt,634,16,25,INTERNET
output-x112.txt,634,62,88,INTERNET
output-x112.txt,634,90,109,INTERNET
output-x112.txt,635,58,84,INTERNET
output-x112.txt,635,86,105,INTERNET
output-x112.txt,636,0,9,INTERNET
output-x112.txt,636,119,142,INTERNET
output-x112.txt,636,144,159,INTERNET
output-x112.txt,637,5,20,PERSON
output-x112.txt,637,61,67,BRAND
output-x112.txt,638,140,145,PERSON
output-x112.txt,638,42,50,BRAND
output-x112.txt,638,168,174,BRAND
output-x112.txt,639,38,59,BRAND
output-x112.txt,639,130,153,INTERNET
output-x112.txt,639,155,170,INTERNET
output-x112.txt,640,37,42,BRAND
output-x112.txt,640,44,51,BRAND
output-x112.txt,640,81,87,BRAND
output-x112.txt,640,125,131,BRAND
output-x112.txt,640,165,169,BRAND
output-x112.txt,640,221,244,INTERNET
output-x112.txt,640,246,261,INTERNET
output-x112.txt,641,11,16,BRAND
output-x112.txt,641,42,51,INTERNET
output-x112.txt,642,76,102,INTERNET
output-x112.txt,642,104,123,INTERNET
output-x112.txt,643,16,25,INTERNET
output-x112.txt,643,62,88,INTERNET
output-x112.txt,643,90,109,INTERNET
output-x112.txt,644,58,84,INTERNET
output-x112.txt,644,86,105,INTERNET
output-x112.txt,645,0,9,INTERNET
output-x112.txt,645,119,142,INTERNET
output-x112.txt,645,144,159,INTERNET
output-x112.txt,646,5,20,PERSON
output-x112.txt,646,61,67,BRAND
output-x112.txt,647,140,145,PERSON
output-x112.txt,647,42,50,BRAND
output-x112.txt,647,168,174,BRAND
output-x112.txt,648,38,59,BRAND
output-x112.txt,648,130,153,INTERNET
output-x112.txt,648,155,170,INTERNET
output-x112.txt,649,37,42,BRAND
output-x112.txt,649,44,51,BRAND
output-x112.txt,649,81,87,BRAND
output-x112.txt,649,125,131,BRAND
output-x112.txt,649,165,169,BRAND
output-x112.txt,649,221,244,INTERNET
output-x112.txt,649,246,261,INTERNET
output-x112.txt,650,11,16,BRAND
output-x112.txt,650,42,51,INTERNET
output-x112.txt,651,76,102,INTERNET
output-x112.txt,651,104,123,INTERNET
output-x112.txt,652,16,25,INTERNET
output-x112.txt,652,62,88,INTERNET
output-x112.txt,652,90,109,INTERNET
output-x112.txt,653,58,84,INTERNET
output-x112.txt,653,86,105,INTERNET
output-x112.txt,654,0,9,INTERNET
output-x112.txt,654,119,142,INTERNET
output-x112.txt,654,144,159,INTERNET
output-x112.txt,655,5,20,PERSON
output-x112.txt,655,61,67,BRAND
output-x112.txt,656,140,145,PERSON
output-x112.txt,656,42,50,BRAND
output-x112.txt,656,168,174,BRAND
output-x112.txt,657,38,59,BRAND
output-x112.txt,657,130,153,INTERNET
output-x112.txt,657,155,170,INTERNET
output-x112.txt,658,37,42,BRAND
output-x112.txt,658,44,51,BRAND
output-x112.txt,658,81,87,BRAND
output-x112.txt,658,125,131,BRAND
output-x112.txt,658,165,169,BRAND
output-x112.txt,658,221,244,INTERNET
output-x112.txt,658,246,261,INTERNET
output-x112.txt,659,11,16,BRAND
output-x112.txt,659,42,51,INTERNET
output-x112.txt,660,76,102,INTERNET
output-x112.txt,660,104,123,INTERNET
output-x112.txt,661,16,25,INTERNET
output-x112.txt,661,62,88,INTERNET
output-x112.txt,661,90,109,INTERNET
output-x112.txt,662,58,84,INTERNET
output-x112.txt,662,86,105,INTERNET
output-x112.txt,663,0,9,INTERNET
output-x112.txt,663,119,142,INTERNET
output-x112.txt,663,144,159,INTERNET
output-x112.txt,664,5,20,PERSON
output-x112.txt,664,61,67,BRAND
output-x112.txt,665,140,145,PERSON
output-x112.txt,665,42,50,BRAND
output-x112.txt,665,168,174,BRAND
output-x112.txt,666,38,59,BRAND
output-x112.txt,666,130,153,INTERNET
output-x112.txt,666,155,170,INTERNET
output-x112.txt,667,37,42,BRAND
output-x112.txt,667,44,51,BRAND
output-x112.txt,667,81,87,BRAND
output-x112.txt,667,125,131,BRAND
output-x112.txt,667,165,169,BRAND
output-x112.txt,667,221,244,INTERNET
output-x112.txt,667,246,261,INTERNET
output-x112.txt,668,11,16,BRAND
output-x112.txt,668,42,51,INTERNET
output-x112.txt,669,76,102,INTERNET
output-x112.txt,669,104,123,INTERNET
output-x112.txt,670,16,25,INTERNET
output-x112.txt,670,62,88,INTERNET
output-x112.txt,670,90,109,INTERNET
output-x112.txt,671,58,84,INTERNET
output-x112.txt,671,86,105,INTERNET
output-x112.txt,672,0,9,INTERNET
output-x112.txt,672,119,142,INTERNET
output-x112.txt,672,144,159,INTERNET
output-x112.txt,673,5,20,PERSON
output-x112.txt,673,61,67,BRAND
output-x112.txt,674,140,145,PERSON
output-x112.txt,674,42,50,BRAND
output-x112.txt,674,168,174,BRAND
output-x112.txt,675,38,59,BRAND
output-x112.txt,675,130,153,INTERNET
output-x112.txt,675,155,170,INTERNET
output-x112.txt,676,37,42,BRAND
output-x112.txt,676,44,51,BRAND
output-x112.txt,676,81,87,BRAND
output-x112.txt,676,125,131,BRAND
output-x112.txt,676,165,169,BRAND
output-x112.txt,676,221,244,INTERNET
output-x112.txt,676,246,261,INTERNET
output-x112.txt,677,11,16,BRAND
output-x112.txt,677,42,51,INTERNET
output-x112.txt,678,76,102,INTERNET
output-x112.txt,678,104,123,INTERNET
output-x112.txt,679,16,25,INTERNET
output-x112.txt,679,62,88,INTERNET
output-x112.txt,679,90,109,INTERNET
output-x112.txt,680,58,84,INTERNET
output-x112.txt,680,86,105,INTERNET
output-x112.txt,681,0,9,INTERNET
output-x112.txt,681,119,142,INTERNET
output-x112.txt,681,144,159,INTERNET
output-x112.txt,682,5,20,PERSON
output-x112.txt,682,61,67,BRAND
output-x112.txt,683,140,145,PERSON
output-x112.txt,683,42,50,BRAND
output-x112.txt,683,168,174,BRAND
output-x112.txt,684,38,59,BRAND
output-x112.txt,684,130,153,INTERNET
output-x112.txt,684,155,170,INTERNET
output-x112.txt,685,37,42,BRAND
output-x112.txt,685,44,51,BRAND
output-x112.txt,685,81,87,BRAND
output-x112.txt,685,125,131,BRAND
output-x112.txt,685,165,169,BRAND
output-x112.txt,685,221,244,INTERNET
output-x112.txt,685,246,261,INTERNET
output-x112.txt,686,11,16,BRAND
output-x112.txt,686,42,51,INTERNET
output-x112.txt,687,76,102,INTERNET
output-x112.txt,687,104,123,INTERNET
output-x112.txt,688,16,25,INTERNET
output-x112.txt,688,62,88,INTERNET
output-x112.txt,688,90,109,INTERNET
output-x112.txt,689,58,84,INTERNET
output-x112.txt,689,86,105,INTERNET
output-x112.txt,690,0,9,INTERNET
output-x112.txt,690,119,142,INTERNET
output-x112.txt,690,144,159,INTERNET
output-x112.txt,691,5,20,PERSON
output-x112.txt,691,61,67,BRAND
output-x112.txt,692,140,145,PERSON
output-x112.txt,692,42,50,BRAND
output-x112.txt,692,168,174,BRAND
output-x112.txt,693,38,59,BRAND
output-x112.txt,693,130,153,INTERNET
output-x112.txt,693,155,170,INTERNET
output-x112.txt,694,37,42,BRAND
output-x112.txt,694,44,51,BRAND
output-x112.txt,694,81,87,BRAND
output-x112.txt,694,125,131,BRAND
output-x112.txt,694,165,169,BRAND
output-x112.txt,694,221,244,INTERNET
output-x112.txt,694,246,261,INTERNET
output-x112.txt,695,11,16,BRAND
output-x112.txt,695,42,51,INTERNET
output-x112.txt,696,76,102,INTERNET
output-x112.txt,696,104,123,INTERNET
output-x112.txt,697,16,25,INTERNET
output-x112.txt,697,62,88,INTERNET
output-x112.txt,697,90,109,INTERNET
output-x112.txt,698,58,84,INTERNET
output-x112.txt,698,86,105,INTERNET
output-x112.txt,699,0,9,INTERNET
output-x112.txt,699,119,142,INTERNET
output-x112.txt,699,144,159,INTERNET
output-x112.txt,700,5,20,PERSON
output-x112.txt,700,61,67,BRAND
output-x112.txt,701,140,145,PERSON
output-x112.txt,701,42,50,BRAND
output-x112.txt,701,168,174,BRAND
output-x112.txt,702,38,59,BRAND
